CITIES,Levy Code,Levy Rate,Senior Rate
,1760,9.7952,6.40421
,1765,9.56421,6.13616
,1806,9.9666,6.40421
Maple Valley,1810,14.11542,7.33886
,1811,14.11542,7.33886
,1812,14.11542,7.33886
,1813,14.11542,7.33886
,1814,14.61542,7.83886
,1817,14.11542,7.33886
,1818,14.11542,7.33886
,1821,14.11542,7.33886
,1826,13.86141,7.83886
,1827,13.86141,7.83886
Renton (cont.),2156,12.92238,8.01005
,2158,12.68858,8.01005
,2159,11.73156,7.51005
,2161,12.23156,8.01005
,2162,12.23156,8.01005
,2163,11.67627,7.51005
,2166,11.67627,7.51005
,2167,13.50924,8.01005
,2168,13.45395,8.01005
,2169,13.45395,8.01005
,2170,13.50924,8.01005
,2172,13.74304,8.01005
,2173,13.50924,8.01005
Sammamish,2175,10.95003,6.72852
,2177,10.95003,6.72852
,2180,11.02277,6.99657
,2181,11.02277,6.99657
,2182,10.51561,6.99657
,2183,10.51561,6.99657
,2187,10.51561,6.99657
,2195,10.51561,6.99657
,2196,10.71008,6.72852
,2197,11.18871,7.20715
,2198,11.23958,7.25802
SeaTac,2201,13.30792,7.83475
,2205,13.30792,7.83475
,2206,13.30792,7.83475
,2207,13.30792,7.83475
,2210,13.30792,7.83475
,2212,13.30792,7.83475
,2218,13.30792,7.83475
,2219,13.30792,7.83475
,2222,13.30792,7.83475
,2225,13.80792,8.33475
,2226,13.30792,7.83475
,2228,13.30792,7.83475
,2230,13.80792,8.33475
,2231,13.30792,7.83475
,2232,13.80792,8.33475
,2240,13.01328,8.33475
,2243,13.92187,8.33475
,2245,13.42187,7.83475
,2246,13.92187,8.33475
,2251,13.83394,8.33475
,2252,13.83394,8.33475
Shoreline,2258,12.86231,7.6105
,2259,12.86231,7.6105
,2260,12.86231,7.6105
,2261,12.86231,7.6105
,2262,12.86231,7.6105
,2263,12.86231,7.6105
,2266,12.86231,7.6105
Auburn - 408 (cont),4731,13.15353,6.92722
,4735,14.65353,8.42722
,4745,14.92378,8.42722
,4750,15.25365,8.42722
,4795,15.25365,8.42722
,4797,14.92378,8.42722
,4800,14.60208,8.37577
Tahoma - 409,4845,13.18042,6.92722
,4846,13.65905,7.40585
,4848,13.18042,6.92722
,4850,14.9806,8.42722
,4851,14.9806,8.42722
,4852,15.18042,8.92722
,4855,14.12897,7.87577
,4858,14.89362,8.34035
,4860,15.11691,8.34035
,4862,14.12897,7.87577
,4863,15.11691,8.34035
,4864,15.11691,8.34035
,4865,15.61691,8.84035
,4867,14.12897,7.87577
,4868,14.62897,8.37577
,4870,14.47118,7.92722
,4875,14.47118,7.92722
,4878,15.18042,8.92722
,4880,15.11691,8.34035
,4881,15.11691,8.34035
,4890,13.25989,6.92722
,4891,15.19638,8.34035
,4892,13.73852,7.40585
,4895,14.3629,8.34035
Kent - 415,5010,12.92641,7.42722
,5025,12.92641,7.42722
,5040,13.87496,8.37577
,5041,13.87496,8.37577
,5043,13.87496,8.37577
,5055,14.16021,8.42722
,5060,14.8629,8.84035
,5062,14.8629,8.84035
,5065,15.02653,8.92722
,5090,13.87496,8.37577
,5100,14.16021,8.42722
,5115,12.92641,7.42722
,5135,13.87496,8.37577
,5143,14.72659,8.92722
,5144,14.72659,8.92722
,5145,13.87496,8.37577
,5146,13.87496,8.37577
,5148,14.8629,8.84035
,5150,15.02653,8.92722
,5155,12.92641,7.42722
Snoqualmie - 410,6645,12.53904,8.51284
,6647,12.61528,8.72342
,6665,12.37253,8.40585
,6669,12.59187,8.70001
,6673,12.67134,8.70001
,6674,12.76339,8.70001
,6675,13.64821,9.18331
,6676,12.84286,8.70001
,6682,12.50341,8.38553
,6683,12.50341,8.38553
,6688,11.29771,7.40585
,6689,12.50287,8.45672
,6690,11.37718,7.40585
,6691,12.452,8.40585
,6694,13.32598,8.93331
,6698,13.32598,8.93331
Issaquah - 411,6745,11.14873,6.92722
,6757,11.2282,6.92722
,6760,12.22355,7.92722
,6761,12.70218,8.40585
,6808,13.14873,8.92722
,6825,12.22355,7.92722
,6845,11.64873,7.42722
,6847,11.14873,6.92722
,6850,12.22355,7.92722
,6855,12.22355,7.92722
,6861,12.64873,8.42722
,6865,13.14873,8.92722
,6867,12.64873,8.42722
,6870,13.14873,8.92722
,6878,13.08522,8.34035
,6880,13.58522,8.84035
,6966,13.04666,8.40381
,6977,12.70218,8.40585
,6979,12.83252,8.45672
,6980,11.2282,6.92722
,6981,12.30302,7.92722
,6982,12.78165,8.40585
,6986,12.30302,7.92722
,6987,11.70683,7.40585
,6990,13.60476,8.88244
,6991,13.16469,8.34035
,6993,12.30302,7.92722
,6994,13.65563,8.93331
,6996,12.30302,7.92722
,6997,12.30302,7.92722
,6998,11.2282,6.92722
,6999,12.78165,8.40585
Shoreline - 412,7041,13.44667,8.42722
